blockNumber,baseFeeWei,baseFeeGwei,gasUsedRatio,rewardP10Wei,rewardP10Gwei,effectiveP10Wei,effectiveP10Gwei,rewardP25Wei,rewardP25Gwei,effectiveP25Wei,effectiveP25Gwei,rewardP50Wei,rewardP50Gwei,effectiveP50Wei,effectiveP50Gwei,rewardP75Wei,rewardP75Gwei,effectiveP75Wei,effectiveP75Gwei,rewardP90Wei,rewardP90Gwei,effectiveP90Wei,effectiveP90Gwei
25924560,53655698,0.053655698,0.4636333833333333,0,0.0,53655698,0.053655698,159827,0.000159827,53815525,0.053815525,35000000,0.035,88655698,0.088655698,100093333,0.100093333,153749031,0.153749031,1125104999,1.125104999,1178760697,1.178760697
25924561,53167879,0.053167879,0.4691511,93333,9.3333e-05,53261212,0.053261212,159827,0.000159827,53327706,0.053327706,27469667,0.027469667,80637546,0.080637546,290792969,0.290792969,343960848,0.343960848,2010000000,2.01,2063167879,2.063167879
25924562,52757837,0.052757837,0.42457559555491253,93333,9.3333e-05,52851170,0.05285117,186666,0.000186666,52944503,0.052944503,37438282,0.037438282,90196119,0.090196119,447242163,0.447242163,500000000,0.5,1197445320,1.19744532,1250203157,1.250203157
25924563,51763030,0.05176303,0.6468670311903463,124444,0.000124444,51887474,0.051887474,1000000,0.001,52763030,0.05276303,5429720,0.00542972,57192750,0.05719275,54666061,0.054666061,106429091,0.106429091,948236970,0.94823697,1000000000,1.0
25924564,53663600,0.0536636,0.48275043333333334,102666,0.000102666,53766266,0.053766266,1000000,0.001,54663600,0.0546636,35000000,0.035,88663600,0.0886636,600000000,0.6,653663600,0.6536636,1500000000,1.5,1553663600,1.5536636
25924565,53432182,0.053432182,0.48896618333333336,93333,9.3333e-05,53525515,0.053525515,100000,0.0001,53532182,0.053532182,10000000,0.01,63432182,0.063432182,50000001,0.050000001,103432183,0.103432183,1000000000,1.0,1053432182,1.053432182
25924566,53284792,0.053284792,0.6240297166666666,3,3e-09,53284795,0.053284795,139999,0.000139999,53424791,0.053424791,5328479,0.005328479,58613271,0.058613271,46715208,0.046715208,100000000,0.1,600000000,0.6,653284792,0.653284792
25924567,54937016,0.054937016,0.18788821666666666,93333,9.3333e-05,55030349,0.055030349,124444,0.000124444,55061460,0.05506146,3676255,0.003676255,58613271,0.058613271,11785641,0.011785641,66722657,0.066722657,600000000,0.6,654937016,0.654937016
25924568,50650394,0.050650394,0.8825448666666666,0,0.0,50650394,0.050650394,124444,0.000124444,50774838,0.050774838,15333504,0.015333504,65983898,0.065983898,171080806,0.171080806,221731200,0.2217312,1000000000,1.0,1050650394,1.050650394
25924569,55494406,0.055494406,0.4862245666666667,93333,9.3333e-05,55587739,0.055587739,159827,0.000159827,55654233,0.055654233,28400000,0.0284,83894406,0.083894406,100000000,0.1,155494406,0.155494406,1000000000,1.0,1055494406,1.055494406
25924570,55303292,0.055303292,0.5281374,124444,0.000124444,55427736,0.055427736,11199960,0.01119996,66503252,0.066503252,46184162,0.046184162,101487454,0.101487454,555363720,0.55536372,610667012,0.610667012,1500000000,1.5,1555303292,1.555303292
25924571,55692314,0.055692314,0.3835313,0,0.0,55692314,0.055692314,100000,0.0001,55792314,0.055792314,11000000,0.011,66692314,0.066692314,150000000,0.15,205692314,0.205692314,1500000000,1.5,1555692314,1.555692314
25924572,54070712,0.054070712,0.5197343666666666,124444,0.000124444,54195156,0.054195156,159827,0.000159827,54230539,0.054230539,5929288,0.005929288,60000000,0.06,70162909,0.070162909,124233621,0.124233621,283791362,0.283791362,337862074,0.337862074
25924573,54337474,0.054337474,0.6607748666666666,159827,0.000159827,54497301,0.054497301,1000000,0.001,55337474,0.055337474,8727569,0.008727569,63065043,0.063065043,247886916,0.247886916,302224390,0.30222439,1253000000,1.253,1307337474,1.307337474
25924574,56521499,0.056521499,0.53600205,1000000,0.001,57521499,0.057521499,10867494,0.010867494,67388993,0.067388993,51713258,0.051713258,108234757,0.108234757,100000000,0.1,156521499,0.156521499,1000000000,1.0,1056521499,1.056521499
25924575,57030221,0.057030221,0.37387963333333335,10036704,0.010036704,67066925,0.067066925,10711050,0.01071105,67741271,0.067741271,51738060,0.05173806,108768281,0.108768281,150000000,0.15,207030221,0.207030221,1329636445,1.329636445,1386666666,1.386666666
25924576,55232053,0.055232053,0.2006209,5929288,0.005929288,61161341,0.061161341,11199960,0.01119996,66432013,0.066432013,57904278,0.057904278,113136331,0.113136331,269601190,0.26960119,324833243,0.324833243,1000000000,1.0,1055232053,1.055232053
25924577,51098223,0.051098223,0.6612363,2287790,0.00228779,53386013,0.053386013,42034785,0.042034785,93133008,0.093133008,100000000,0.1,151098223,0.151098223,598200000,0.5982,649298223,0.649298223,1000000000,1.0,1051098223,1.051098223
25924578,53157945,0.053157945,0.9017703666666667,93333,9.3333e-05,53251278,0.053251278,124444,0.000124444,53282389,0.053282389,11000000,0.011,64157945,0.064157945,57613536,0.057613536,110771481,0.110771481,946842055,0.946842055,1000000000,1.0
25924579,58497266,0.058497266,0.46735315,102666,0.000102666,58599932,0.058599932,400000,0.0004,58897266,0.058897266,50000000,0.05,108497266,0.108497266,600000000,0.6,658497266,0.658497266,1833640416,1.833640416,1892137682,1.892137682
25924580,58019829,0.058019829,0.32544610897361637,0,0.0,58019829,0.058019829,186666,0.000186666,58206495,0.058206495,15101753,0.015101753,73121582,0.073121582,86000000,0.086,144019829,0.144019829,2000000000,2.0,2058019829,2.058019829
25924581,55487933,0.055487933,0.6173631198282972,124444,0.000124444,55612377,0.055612377,159827,0.000159827,55647760,0.05564776,14504957,0.014504957,69992890,0.06999289,167065394,0.167065394,222553327,0.222553327,1000000000,1.0,1055487933,1.055487933
25924582,57115992,0.057115992,0.1747867,124444,0.000124444,57240436,0.057240436,124444,0.000124444,57240436,0.057240436,10266630,0.01026663,67382622,0.067382622,53953207,0.053953207,111069199,0.111069199,942884008,0.942884008,1000000000,1.0
25924583,52472272,0.052472272,0.85342315,156146,0.000156146,52628418,0.052628418,2623613,0.002623613,55095885,0.055095885,33341715,0.033341715,85813987,0.085813987,150000000,0.15,202472272,0.202472272,1000000000,1.0,1052472272,1.052472272
25924584,57108500,0.0571085,0.5083737833333334,1,1e-09,57108501,0.057108501,124444,0.000124444,57232944,0.057232944,35719771,0.035719771,92828271,0.092828271,150000000,0.15,207108500,0.2071085,1000000000,1.0,1057108500,1.0571085
25924585,57228053,0.057228053,0.3325222666666667,124444,0.000124444,57352497,0.057352497,1000000,0.001,58228053,0.058228053,35000000,0.035,92228053,0.092228053,150000000,0.15,207228053,0.207228053,2000000000,2.0,2057228053,2.057228053
25924586,54831947,0.054831947,0.6267839,124444,0.000124444,54956391,0.054956391,149913,0.000149913,54981860,0.05498186,11199960,0.01119996,66031907,0.066031907,150000000,0.15,204831947,0.204831947,434616473,0.434616473,489448420,0.48944842
25924587,56569899,0.056569899,0.16806663333333333,124444,0.000124444,56694343,0.056694343,124444,0.000124444,56694343,0.056694343,20000000,0.02,76569899,0.076569899,100000000,0.1,156569899,0.156569899,1330763434,1.330763434,1387333333,1.387333333
25924588,51875540,0.05187554,0.5651226166666666,129244,0.000129244,52004784,0.052004784,10000000,0.01,61875540,0.06187554,50000001,0.050000001,101875541,0.101875541,210262420,0.21026242,262137960,0.26213796,1285583530,1.28558353,1337459070,1.33745907
25924589,52720107,0.052720107,0.4192554666666667,159827,0.000159827,52879934,0.052879934,10000000,0.01,62720107,0.062720107,26937566,0.026937566,79657673,0.079657673,100000000,0.1,152720107,0.152720107,1500000000,1.5,1552720107,1.552720107
25924590,51655892,0.051655892,0.6103907666666667,1000000,0.001,52655892,0.052655892,1093333,0.001093333,52749225,0.052749225,13999950,0.01399995,65655842,0.065655842,109891458,0.109891458,161547350,0.16154735,1000000000,1.0,1051655892,1.051655892
25924591,53081475,0.053081475,0.16534285,124444,0.000124444,53205919,0.053205919,4000000,0.004,57081475,0.057081475,30870857,0.030870857,83952332,0.083952332,272000000,0.272,325081475,0.325081475,591900000,0.5919,644981475,0.644981475
25924592,48640452,0.048640452,0.9835308666666667,129244,0.000129244,48769696,0.048769696,1000000,0.001,49640452,0.049640452,10000000,0.01,58640452,0.058640452,94851423,0.094851423,143491875,0.143491875,1000000000,1.0,1048640452,1.048640452
25924593,54520241,0.054520241,0.24206136666666667,100000000,0.1,154520241,0.154520241,200000000,0.2,254520241,0.254520241,822401004,0.822401004,876921245,0.876921245,1000000000,1.0,1054520241,1.054520241,2000000000,2.0,2054520241,2.054520241
25924594,51004522,0.051004522,0.9996202666666667,129244,0.000129244,51133766,0.051133766,1000000,0.001,52004522,0.052004522,8967743,0.008967743,59972265,0.059972265,52158695,0.052158695,103163217,0.103163217,1000000000,1.0,1051004522,1.051004522
25924595,57375245,0.057375245,0.6961572,93333,9.3333e-05,57468578,0.057468578,159827,0.000159827,57535072,0.057535072,11199960,0.01119996,68575205,0.068575205,200000000,0.2,257375245,0.257375245,1000000000,1.0,1057375245,1.057375245
25924596,60188886,0.060188886,0.37386226666666666,0,0.0,60188886,0.060188886,0,0.0,60188886,0.060188886,6018888,0.006018888,66207774,0.066207774,94851423,0.094851423,155040309,0.155040309,939811114,0.939811114,1000000000,1.0
25924597,58290864,0.058290864,0.45241278333333335,159827,0.000159827,58450691,0.058450691,1000000,0.001,59290864,0.059290864,44962706,0.044962706,103253570,0.10325357,308941859,0.308941859,367232723,0.367232723,1000000000,1.0,1058290864,1.058290864
25924598,57597390,0.05759739,0.5558578166666667,124444,0.000124444,57721834,0.057721834,159827,0.000159827,57757217,0.057757217,16999975,0.016999975,74597365,0.074597365,217329499,0.217329499,274926889,0.274926889,1951565191,1.951565191,2009162581,2.009162581
25924599,58401706,0.058401706,0.39560508333333333,124444,0.000124444,58526150,0.05852615,1000000,0.001,59401706,0.059401706,28134379,0.028134379,86536085,0.086536085,150000000,0.15,208401706,0.208401706,1000000000,1.0,1058401706,1.058401706
25924600,56877496,0.056877496,0.3885803666666667,93333,9.3333e-05,56970829,0.056970829,124444,0.000124444,57001940,0.05700194,33404723,0.033404723,90282219,0.090282219,214644710,0.21464471,271522206,0.271522206,1857420252,1.857420252,1914297748,1.914297748
25924601,55293179,0.055293179,0.23230338333333334,60088267,0.060088267,115381446,0.115381446,60088267,0.060088267,115381446,0.115381446,60088267,0.060088267,115381446,0.115381446,1000000000,1.0,1055293179,1.055293179,2000000000,2.0,2055293179,2.055293179
25924602,51592730,0.05159273,0.45343523333333335,11075181,0.011075181,62667911,0.062667911,35000000,0.035,86592730,0.08659273,100000000,0.1,151592730,0.15159273,1000000000,1.0,1051592730,1.05159273,1943000000,1.943,1994592730,1.99459273
25924603,50992130,0.05099213,0.9702940666666666,124444,0.000124444,51116574,0.051116574,1000000,0.001,51992130,0.05199213,5159273,0.005159273,56151403,0.056151403,76302500,0.0763025,127294630,0.12729463,625000000,0.625,675992130,0.67599213
25924604,56987454,0.056987454,0.4438769833333333,0,0.0,56987454,0.056987454,93333,9.3333e-05,57080787,0.057080787,6093680,0.00609368,63081134,0.063081134,86000000,0.086,142987454,0.142987454,1000000000,1.0,1056987454,1.056987454
25924605,56187878,0.056187878,0.45364535,93333,9.3333e-05,56281211,0.056281211,799576,0.000799576,56987454,0.056987454,18017145,0.018017145,74205023,0.074205023,600000000,0.6,656187878,0.656187878,2000000000,2.0,2056187878,2.056187878
25924606,55536736,0.055536736,0.5162772166666667,124444,0.000124444,55661180,0.05566118,1000000,0.001,56536736,0.056536736,27691649,0.027691649,83228385,0.083228385,262322244,0.262322244,317858980,0.31785898,1000000000,1.0,1055536736,1.055536736
25924607,55762731,0.055762731,0.40520825,124444,0.000124444,55887175,0.055887175,1000000,0.001,56762731,0.056762731,10000000,0.01,65762731,0.065762731,150000000,0.15,205762731,0.205762731,1000000000,1.0,1055762731,1.055762731
25924608,54441270,0.05444127,0.47821965,93333,9.3333e-05,54534603,0.054534603,159827,0.000159827,54601097,0.054601097,10100000,0.0101,64541270,0.06454127,200000000,0.2,254441270,0.25444127,1000000000,1.0,1054441270,1.05444127
25924609,54144833,0.054144833,0.4162821,124444,0.000124444,54269277,0.054269277,5414483,0.005414483,59559316,0.059559316,26633005,0.026633005,80777838,0.080777838,207322355,0.207322355,261467188,0.261467188,1945855167,1.945855167,2000000000,2.0
25924610,53011611,0.053011611,0.45338388333333335,93333,9.3333e-05,53104944,0.053104944,492886,0.000492886,53504497,0.053504497,11199960,0.01119996,64211571,0.064211571,100000000,0.1,153011611,0.153011611,1946988389,1.946988389,2000000000,2.0
25924611,52393813,0.052393813,0.18787061666666666,93333,9.3333e-05,52487146,0.052487146,124444,0.000124444,52518257,0.052518257,400000,0.0004,52793813,0.052793813,100000000,0.1,152393813,0.152393813,1000000000,1.0,1052393813,1.052393813
25924612,48305401,0.048305401,0.5870803333333333,1000000,0.001,49305401,0.049305401,10000000,0.01,58305401,0.058305401,20000000,0.02,68305401,0.068305401,358586376,0.358586376,406891777,0.406891777,1378568711,1.378568711,1426874112,1.426874112
25924613,49357013,0.049357013,0.6842057666666667,124444,0.000124444,49481457,0.049481457,1000000,0.001,50357013,0.050357013,3778928,0.003778928,53135941,0.053135941,20000000,0.02,69357013,0.069357013,600000000,0.6,649357013,0.649357013
25924614,51629974,0.051629974,0.46985563333333336,7149,7.149e-06,51637123,0.051637123,233332,0.000233332,51863306,0.051863306,14608553,0.014608553,66238527,0.066238527,150000000,0.15,201629974,0.201629974,1000000000,1.0,1051629974,1.051629974
25924615,51240886,0.051240886,0.23986153333333332,0,0.0,51240886,0.051240886,139999,0.000139999,51380885,0.051380885,10666557,0.010666557,61907443,0.061907443,20838449,0.020838449,72079335,0.072079335,500000000,0.5,551240886,0.551240886
25924616,47908455,0.047908455,0.6938628802313086,3596706,0.003596706,51505161,0.051505161,10933259,0.010933259,58841714,0.058841714,35000000,0.035,82908455,0.082908455,1000000000,1.0,1047908455,1.047908455,2000000000,2.0,2047908455,2.047908455
25924617,50230372,0.050230372,0.6386398067078164,0,0.0,50230372,0.050230372,159827,0.000159827,50390199,0.050390199,5162997,0.005162997,55393369,0.055393369,100000000,0.1,150230372,0.150230372,949769628,0.949769628,1000000000,1.0
25924618,51971354,0.051971354,0.40126263333333334,93333,9.3333e-05,52064687,0.052064687,139999,0.000139999,52111353,0.052111353,10666557,0.010666557,62637911,0.062637911,125000000,0.125,176971354,0.176971354,1000000000,1.0,1051971354,1.051971354
25924619,50688476,0.050688476,0.4968831,0,0.0,50688476,0.050688476,1000000,0.001,51688476,0.051688476,14392383,0.014392383,65080859,0.065080859,150000000,0.15,200688476,0.200688476,600000000,0.6,650688476,0.650688476
25924620,50648979,0.050648979,0.49395998333333335,0,0.0,50648979,0.050648979,124444,0.000124444,50773423,0.050773423,5064897,0.005064897,55713876,0.055713876,82159683,0.082159683,132808662,0.132808662,1000000000,1.0,1050648979,1.050648979
25924621,50572499,0.050572499,0.8513853394968633,93333,9.3333e-05,50665832,0.050665832,124444,0.000124444,50696943,0.050696943,30209310,0.03020931,80781809,0.080781809,150000000,0.15,200572499,0.200572499,1000000000,1.0,1050572499,1.050572499
25924622,55015107,0.055015107,0.17616311735496148,124444,0.000124444,55139551,0.055139551,124444,0.000124444,55139551,0.055139551,5501510,0.00550151,60516617,0.060516617,250000000,0.25,305015107,0.305015107,1000000000,1.0,1055015107,1.055015107
25924623,50561127,0.050561127,0.7773739700995395,0,0.0,50561127,0.050561127,186666,0.000186666,50747793,0.050747793,10000000,0.01,60561127,0.060561127,134403542,0.134403542,184964669,0.184964669,1000000000,1.0,1050561127,1.050561127
25924624,54067212,0.054067212,0.5629645862993806,93333,9.3333e-05,54160545,0.054160545,159827,0.000159827,54227039,0.054227039,50000000,0.05,104067212,0.104067212,86000000,0.086,140067212,0.140067212,1000000000,1.0,1054067212,1.054067212
25924625,54918291,0.054918291,0.37628115,93333,9.3333e-05,55011624,0.055011624,1000000,0.001,55918291,0.055918291,30000000,0.03,84918291,0.084918291,112500000,0.1125,167418291,0.167418291,1541028036,1.541028036,1595946327,1.595946327
25924626,53219685,0.053219685,0.54158695,124444,0.000124444,53344129,0.053344129,1000000,0.001,54219685,0.054219685,12529470,0.01252947,65749155,0.065749155,150000000,0.15,203219685,0.203219685,1000000000,1.0,1053219685,1.053219685
25924627,53772996,0.053772996,0.5207338333333333,124444,0.000124444,53897440,0.05389744,15035364,0.015035364,68808360,0.06880836,70269782,0.070269782,124042778,0.124042778,150000000,0.15,203772996,0.203772996,1000000000,1.0,1053772996,1.053772996
25924628,54051726,0.054051726,0.3388261833333333,0,0.0,54051726,0.054051726,186666,0.000186666,54238392,0.054238392,65948274,0.065948274,120000000,0.12,500000000,0.5,554051726,0.554051726,1000000000,1.0,1054051726,1.054051726
25924629,51873796,0.051873796,0.4464138,0,0.0,51873796,0.051873796,124444,0.000124444,51998240,0.05199824,5395747,0.005395747,57269543,0.057269543,50000001,0.050000001,101873797,0.101873797,1000000000,1.0,1051873796,1.051873796
25924630,51178867,0.051178867,0.6235661166666666,790006,0.000790006,51968873,0.051968873,1000000,0.001,52178867,0.052178867,12799108,0.012799108,63977975,0.063977975,150000000,0.15,201178867,0.201178867,1000000000,1.0,1051178867,1.051178867
25924631,52759860,0.05275986,0.5685832,93333,9.3333e-05,52853193,0.052853193,1000000,0.001,53759860,0.05375986,32251764,0.032251764,85011624,0.085011624,1000000000,1.0,1052759860,1.05275986,1982000000,1.982,2034759860,2.03475986
